1140903392|5360|an archnid doom slayer deed|[an archnid doom slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1148341938|5360|an elemental ban slayer deed|[an elemental ban slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1148344216|5360|an elemental ban slayer deed|[an elemental ban slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1096926708|5360|an elemental ban slayer deed|[an elemental ban slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1118255277|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1096937231|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1096938702|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1096938355|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1096941525|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1096941171|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1156545220|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 165 / 165]|728|760|Runic Weaps/Deeds|1752
1140573028|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 242 / 242]|728|760|Runic Weaps/Deeds|1752
1140573418|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 220 / 220]|728|760|Runic Weaps/Deeds|1752
1156545845|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 194 / 194]|728|760|Runic Weaps/Deeds|1752
1136021244|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 242 / 242]|728|760|Runic Weaps/Deeds|1752
1107349815|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Exorcism],[Durability],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 19,000],[crafted by Perfection],[exceptional],[Remaining Charges: 1947],[Damage Increase +7],[two-handed weapon],[durability 235 / 242]|728|760|Runic Weaps/Deeds|1752
1076447893|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 86 / 86]|728|760|Runic Weaps/Deeds|1752
1196025287|5360|a silver slayer deed|[a silver slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1196027636|5360|a silver slayer deed|[a silver slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1196024631|5360|a silver slayer deed|[a silver slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1196025585|5360|a silver slayer deed|[a silver slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1196027977|5360|a silver slayer deed|[a silver slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1196024268|5360|a silver slayer deed|[a silver slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1102605289|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 99 / 99]|728|760|Runic Weaps/Deeds|1752
1102604399|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 75 / 75]|728|760|Runic Weaps/Deeds|1752
1102605097|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 88 / 88]|728|760|Runic Weaps/Deeds|1752
1102603133|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 77 / 77]|728|760|Runic Weaps/Deeds|1752
1102605488|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 75 / 75]|728|760|Runic Weaps/Deeds|1752
1102605588|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 84 / 84]|728|760|Runic Weaps/Deeds|1752
1102602413|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 110 / 110]|728|760|Runic Weaps/Deeds|1752
1102604822|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 88 / 88]|728|760|Runic Weaps/Deeds|1752
1102604991|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 99 / 99]|728|760|Runic Weaps/Deeds|1752
1102606046|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 110 / 110]|728|760|Runic Weaps/Deeds|1752
1102603309|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 99 / 99]|728|760|Runic Weaps/Deeds|1752
1102604724|3922|bronze dagger|[ bronze dagger],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 1 stone],[Price: 10,000],[crafted by Perfection],[exceptional],[Damage Increase +7],[one-handed weapon],[durability 77 / 77]|728|760|Runic Weaps/Deeds|1752
1080770700|5360|a repond slayer deed|[a repond slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1080771762|5360|a repond slayer deed|[a repond slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1080768459|5360|a repond slayer deed|[a repond slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1080768998|5360|a repond slayer deed|[a repond slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1080771412|5360|a repond slayer deed|[a repond slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1080770818|5360|a repond slayer deed|[a repond slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1080770276|5360|a repond slayer deed|[a repond slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1080769143|5360|a repond slayer deed|[a repond slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1080771902|5360|a repond slayer deed|[a repond slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1102484424|5360|a reptilian death slayer deed|[a reptilian death slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1102530410|5360|a reptilian death slayer deed|[a reptilian death slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1102500740|5360|a reptilian death slayer deed|[a reptilian death slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1102472382|5360|a reptilian death slayer deed|[a reptilian death slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1102503042|5360|a reptilian death slayer deed|[a reptilian death slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,999]|728|760|Runic Weaps/Deeds|1964
1216186877|9677|Titan Statuette|[Titan Statuette],[Hue: Polished Bronze (2151)],[Weight: 1 stone],[Price: 20,000],[turned off]|729|760|Contracts|2151
1078065725|9607|Ice Fiend Daemon Statuette|[Ice Fiend Daemon Statuette],[Hue: Heavenly (2170)],[Weight: 1 stone],[Price: 20,000],[turned off]|729|760|Contracts|2170
1133241031|8406|Dragon Statuette|[Dragon Statuette],[Hue: Black Scarlet (1955)],[Weight: 1 stone],[Price: 20,000],[turned off]|729|760|Contracts|1955
1208246103|8435|Fire Elemental Statuette|[Fire Elemental Statuette],[Weight: 1 stone],[Price: 20,000],[turned off]|729|760|Contracts|0
1170123671|9636|Lich Statuette|[Lich Statuette],[Weight: 1 stone],[Price: 20,000],[turned off]|729|760|Contracts|0
1154053846|8490|Terathan Warrior Statuette|[Terathan Warrior Statuette],[Weight: 1 stone],[Price: 20,000],[turned off]|729|760|Contracts|0
1237487462|47113|patriotic streamer|[ patriotic streamer],[ (Rare)],[Hue: Psychedelic Flag (2479)],[Weight: 5 stones],[Price: 300,000]|725|761|Event Items!|2479
1229293799|47113|patriotic streamer|[ patriotic streamer],[ (Rare)],[Hue: Psychedelic Flag (2479)],[Weight: 5 stones],[Price: 300,000]|725|761|Event Items!|2479
1236946264|48226|USA sign|[ USA sign],[ (Rare)],[Weight: 5 stones],[Price: 250,000]|725|761|Event Items!|0
1223015288|48228|a firework|[ a firework],[ (Epic)],[Dyable],[Hue: Psychedelic Flag (2479)],[Weight: 5 stones],[Price: 300,000]|725|761|Event Items!|2479
1120698886|43286|babarian's dragon scale satchel|[ babarian's dragon scale satchel],[ (Rare)],[Hue: Exposed Brick (2707)],[Weight: 5 stones],[Price: 100,000],[0 items, 0 stones]|725|761|Event Items!|2707
1201954035|19552|landscape|[landscape ],[Weight: 1 stone],[Price: 2,500,000]|725|761|Event Items!|0
1088871030|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1088871538|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1088871809|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1088872143|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1088872400|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1088873012|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1088873512|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1088873789|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1207778734|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1207779468|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1203810384|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1207778381|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1207779117|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1207779913|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1088872768|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1088874971|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1088874232|574|shadow dragon scale|[shadow dragon scale],[Hue: Evil Mage (1109)],[Weight: 1 stone],[Price: 250,000],[Must be combined with another item]|725|761|Event Items!|1109
1183960217|15616|Scroll of Ancient Knowledge - Dragon Mastery (Wis)|[Scroll of Ancient Knowledge - Dragon Mastery (Wis)],[Weight: 0 stones],[Price: 1,500,000],[Must be combined with another item]|725|761|Event Items!|0
1084562581|28954|a rainbow bong|[ a rainbow bong],[ (Magical)],[Weight: 13 stones],[Price: 800,000]|725|761|Event Items!|0
1212743534|6464|A keg of Greater Agility potions|[A keg of Greater Agility potions],[Hue: Blue (98)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|98
1212734385|6464|A keg of Greater Agility potions|[A keg of Greater Agility potions],[Hue: Blue (98)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|98
1090937558|6464|A keg of Greater Agility potions|[A keg of Greater Agility potions],[Hue: Blue (3)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|3
1131205093|6464|A keg of Greater Cure potions|[A keg of Greater Cure potions],[Hue: Orange (48)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|48
1131257472|6464|A keg of Greater Agility potions|[A keg of Greater Agility potions],[Hue: Blue (3)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|3
1254372764|6464|A keg of Greater Strength potions|[A keg of Greater Strength potions],[Hue: Grays (903)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|903
1173086001|6464|A keg of Greater Refreshment potions|[A keg of Greater Refreshment potions],[Hue: Red (38)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|38
1243203949|6464|A keg of Greater Cure potions|[A keg of Greater Cure potions],[Hue: Orange (48)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|48
1131223250|6464|A keg of Greater Heal potions|[A keg of Greater Heal potions],[Hue: Yellow (53)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|53
1181862249|6464|A keg of Greater Heal potions|[A keg of Greater Heal potions],[Hue: Yellow (53)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|53
1131191710|6464|A keg of Greater Cure potions|[A keg of Greater Cure potions],[Hue: Orange (48)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|48
1082925424|6464|A keg of Greater Heal potions|[A keg of Greater Heal potions],[Hue: Yellow (53)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|53
1131254670|6464|A keg of Greater Refreshment potions|[A keg of Greater Refreshment potions],[Hue: Red (38)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|38
1164742020|6464|A keg of Greater Refreshment potions|[A keg of Greater Refreshment potions],[Hue: Red (38)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|38
1212739045|6464|A keg of Greater Agility potions|[A keg of Greater Agility potions],[Hue: Blue (3)],[Weight: 100 stones],[Price: 3,500],[The keg is completely full.]|730|758|Kegs and Rogue Gear|3
